job_title,company_name,location,summary,salary,clean_address,commute,distance_km
Sr. Data Scientist - Hot Start Up! Equity!,Irvine Technology Corp,"Newport Beach, CA","Data Scientist in Newport Beach, CA. IMMEDIATE NEED for a full time, direct hire Sr. Experience working with large volumes of data, algorithms, and prototyping....",Nothing_found,"Irvine Technology Corp Newport Beach, CA",,
Senior Software Engineer (Data),Acorns,"Irvine, CA",Extract and Integrate data from various heterogeneous data sources. Assist data scientist to integrate machine learning algorithms into a production environment...,Nothing_found,"Acorns Irvine, CA",,
Launch Systems Analyst,The Aerospace Corporation,"El Segundo, CA 90245","MEMBR-TCH STF SR. Monitor huge volumes of intelligence data and assessments, become an expert. An interest in or aptitude for performing systems level analyses...",Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
Staff Geologist,"Advanced GeoEnvironmental, Inc.","Anaheim, CA 92806","STAFF GEOLOGIST / STAFF ENVIRONMENTAL SCIENTIST. Other project duties as assigned by senior staff. Able to work with minimal oversight, but take direction from...",Nothing_found,"Advanced GeoEnvironmental, Inc. Anaheim, CA 92806",,
Senior Data Scientist,Smith Hanley Associates,"Irvine, CA","Senior Data Scientist. Experience working with large datasets using big data technologies (Spark, Hive, Hadoop)....",Nothing_found,"Smith Hanley Associates Irvine, CA",,
"Vehicle, Shock and Vibration Engineer",The Aerospace Corporation,"El Segundo, CA 90245",Required for Senior Member of Technical Staff. Analyze flight data to develop design and test requirements....,Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
"Manager, Hearthstone Analytics",Blizzard Entertainment,"Irvine, CA","Your team will be multidisciplinary and includes business & gameplay insights analysts, dashboard developers, data scientists, data engineers, and program...",Nothing_found,"Blizzard Entertainment Irvine, CA",,
GIS Professional,"Geosyntec Consultants, Inc.","Huntington Beach, CA 92648","Collect, manipulate, and analyze GIS data; Experience with the front-end processes of collecting field data with various GPS units and the process of...",Nothing_found,"Geosyntec Consultants, Inc. Huntington Beach, CA 92648",,
Battery Test Engineer,The Aerospace Corporation,"El Segundo, CA 90245",Assists senior scientists and engineers research test operations. Excellent data analysis skills. Experience maintaining accurate test data....,Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
Senior Software Engineer (Data Analysis),zodiac,"Brea, CA","Proficiency with RDBMS systems, data analysis and data management. Working knowledge of data visualization tools....",Nothing_found,"zodiac Brea, CA",,
GSSAP Ground Segment Lead,The Aerospace Corporation,"El Segundo, CA 90245","Provide interface to program contractor for ground segment mission planning, data processing, and dissemination capability development....",Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
Product Manager,"Surfline\Wavetrak, Inc.","Huntington Beach, CA 92648","You'll work closely with a small cross-functional team of engineers, designers, researches and data scientists....",Nothing_found,"Surfline\Wavetrak, Inc. Huntington Beach, CA 92648",,
Senior Data Scientist with Machine Learning,Workbridge Associates,"Irvine, CA",A leading software company in the Marketing industry is looking for a Senior Data Scientist to join their large team on a full-time basis....,Nothing_found,"Workbridge Associates Irvine, CA",,
"Project Engineer- Space Program Cost, Schedule, & Risk Analysis",The Aerospace Corporation,"El Segundo, CA 90245","Support senior staff on the execution and integration of technical analyses products. Support includes utilizing and maintaining databases, data sources, and...",Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
Data Scientist/Engineer,Analytic Recruiting,"Irvine, CA","Data science, machine learning, database modeling, SQL, Azure, Hadoop, data mining, data warehousing, Big Data....",Nothing_found,"Analytic Recruiting Irvine, CA",,
Parts & Components Engineer,The Aerospace Corporation,"El Segundo, CA 90245",Data sharing forums; Our state-of-the-art laboratory facilities are staffed by some of the leading scientists in the world....,Nothing_found,"The Aerospace Corporation El Segundo, CA 90245",,
Director - Automotive Consulting,J.D. Power,"Costa Mesa, CA","Our scientists, Ph.D. Present data and findings). Outstanding analytical/problem solving and data analysis skills (ability to see the story through the data)....",Nothing_found,"J.D. Power Costa Mesa, CA",,
Field Scientist - California Site Surveillance Technician (CSST),Terracon,"Tustin, CA","Experienced in evaluating, and synthesizing complex laboratory and field data, and assembly in written reports....",Nothing_found,"Terracon Tustin, CA",,
Clinical Research Compliance Policies & Education Analyst,Providence Health & Services,"Irvine, CA 92604","Our facilities include 34 hospitals, 600 physician clinics, senior services, supportive housing and other health and educational services....",Nothing_found,"Providence Health & Services Irvine, CA 92604",,
Senior Digital Operations Analyst,Beckman Coulter - Diagnostics,"Brea, CA",Senior Digital Operations Analyst. This position reports to the Sr. Scientists use our life science research instruments to study complex biological problems...,Nothing_found,"Beckman Coulter - Diagnostics Brea, CA",,
"Staff, Logistics Cold Chain Compliance",Beckman Coulter - Diagnostics,"Brea, CA",Leader reports to the Senior manager of Logistics. Scientists use our life science research instruments to study complex biological problems including causes of...,Nothing_found,"Beckman Coulter - Diagnostics Brea, CA",,
Value Chain Planning IT Functional Business Analyst,Beckman Coulter - Diagnostics,"Brea, CA","Capable of performing tasks related to Requirements Analysis, Design, Data Mapping, Data Conversions, Testing and Test Script creation, Configuration,...",Nothing_found,"Beckman Coulter - Diagnostics Brea, CA",,
Specialist Customer Technical Support,Beckman Coulter - Diagnostics,"Brea, CA",Senior Specialist Customer Technical Support. Collects and analyzes data to enhance customer satisfaction. Scientists use our life science research instruments...,Nothing_found,"Beckman Coulter - Diagnostics Brea, CA",,
"Sr. Contracting Analyst, Government",Beckman Coulter - Diagnostics,"Brea, CA",Sr. Scientists use our life science research instruments to study complex biological problems including causes of disease and potential new therapies or drugs....,Nothing_found,"Beckman Coulter - Diagnostics Brea, CA",,
Senior Marketing Manager,Two Bit Circus,"Los Angeles, CA 90031","We are a band of mad scientists, artists, inventors, storytellers and performers, building big games, and telling stories with technology....",Nothing_found,"Two Bit Circus Los Angeles, CA 90031",,
"Senior Director, Data Science",Beachbody,"Santa Monica, CA 90404","What will you be doing at Beachbody as a Senior Director, Data Science:. Working experience collecting, organizing, synthesizing and analyzing data as well as...",Nothing_found,"Beachbody Santa Monica, CA 90404",,
Director of Data Science,Robert Half Technology,"Santa Monica, CA 90404",Director of Data Engineering/Data Science. Immediate full time opening for a Head of Data Engineering and Data Science with experience in predictive /...,"$160,000 - $180,000 a year","Robert Half Technology Santa Monica, CA 90404",,
"Associate Director, Knowledge Management",Childrens Hospital Los Angeles,"Los Angeles, CA 90079","Bachelor's degree from an accredited university in Computer Sciences, Business or combination of experience and study is desirable (MBA preferred)....",Nothing_found,"Childrens Hospital Los Angeles Los Angeles, CA 90079",,
"Director, Data Science","TrueCar, Inc.","Santa Monica, CA","Manage and mentor less experienced data science resources. The Director, Data Science, will work in a fast-paced environment, with diverse data sets and...",Nothing_found,"TrueCar, Inc. Santa Monica, CA",,
"Director, Data Scientist",KPMG,"Los Angeles, CA 90071","Retrieve, prepare, and process a rich data variety of data sources such as social media, news, internal/external documents, emails, financial data, and...",Nothing_found,"KPMG Los Angeles, CA 90071",,
Director of Analytics,MeUndies,"Culver City, CA","Prioritize data integrity:. You've got an advanced degree in Economics, Statistics, Computer Science, Applied Math, Management Information Systems, or a related...",Nothing_found,"MeUndies Culver City, CA",,
"Director, Enterprise Data and Analytics Solutions",L.A. Care Health Plan,"Los Angeles, CA 90017","Solid understanding of data management, data warehousing, and data analytics strategies and methods such as Inmon, Kimble, Data Vault, and Data Lake....",Nothing_found,"L.A. Care Health Plan Los Angeles, CA 90017",,
Director of Quality & Analytics,MedMen,"Culver City, CA","Bachelor’s degree in related scientific field (Biology, Chemistry, Food Science or similar) with at least 2 years of regulated laboratory experience....",Nothing_found,"MedMen Culver City, CA",,
"Director, Consumer Insights & Marketing Analytics",Warner Bros. Entertainment Group,"Burbank, CA","8 - 10 years of experience in marketing analytics, data science or statistical consulting. Monitor any and all available competitive data to analyze competitors...",Nothing_found,"Warner Bros. Entertainment Group Burbank, CA",,
"Senior Manager / Director, Product Management - Data Warehouse",System1,"Venice, CA",Manage roadmap and requirements for data warehousing solutions for structured and unstructured data. Engineering or computer science education and/or relevant...,Nothing_found,"System1 Venice, CA",,
"Director, Corporate Systems and Insights",ServiceTitan,"Los Angeles, CA","Bachelor’s degree in Computer Science, Information Systems, or related field. Own data governance and integrity across all business systems, including legacy...",Nothing_found,"ServiceTitan Los Angeles, CA",,
Vice President of Data Science,Futuredontics,"Los Angeles, CA 90045","Master’s-level degree or higher in Statistics, Machine Learning, Data Mining and/or comparable discipline. We’re in pursuit of a data scientist / statistician...",Nothing_found,"Futuredontics Los Angeles, CA 90045",,
Director of Data Science,CyberCoders,"Pasadena, CA","Director of Data Science. We are looking for a Director/ VP of Data Science at our Pasadena, CA office who has extensive experience managing a Data Science team...","$120,000 - $200,000 a year","CyberCoders Pasadena, CA",,
Director of Engineering,sweetgreen,"Los Angeles, CA","Bachelor’s degree in Computer Science, Engineering, or related technical field; Manage and ensure our technology platforms are consistent with industry and data...",Nothing_found,"sweetgreen Los Angeles, CA",,
